[0.000000] (-) TimerEvent: {}
[0.046088] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/textures/femur_normal.jpg\n'}
[0.046125] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/textures/femur_base_color.jpg\n'}
[0.046160] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/textures/femur_occlusion.jpg\n'}
[0.046195] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/textures/tibia_occlusion.jpg\n'}
[0.046229] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/textures/tibia_normal.jpg\n'}
[0.046264] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/textures/tibia_roughness.jpg\n'}
[0.046299] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/textures/tibia_base_color.jpg\n'}
[0.046349] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/docs\n'}
[0.046414] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/docs/images\n'}
[0.046449] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/docs/images/mantis\n'}
[0.046483] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/docs/images/mantis/mantis.wbt.thumbnail.jpg\n'}
[0.046517] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/docs/images/mantis/mantis.wbt.png\n'}
[0.046566] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/docs/mantis.md\n'}
[0.046601] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/Mantis.proto\n'}
[0.046635] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/icons\n'}
[0.046667] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/protos/icons/Mantis.png\n'}
[0.046699] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/rviz\n'}
[0.046737] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/urdf\n'}
[0.046771] (hexapod_mantis) StdoutLine: {'line': b'-- Installing: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/urdf/dyna_hexa.urdf\n'}
[0.046804] (hexapod_mantis) StdoutLine: {'line': b'-- Installing: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/urdf/dynamixel_hexapod.urdf\n'}
[0.046836] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/worlds\n'}
[0.046869] (hexapod_mantis) StdoutLine: {'line': b'-- Installing: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/worlds/.mantis.wbproj\n'}
[0.046955] (hexapod_mantis) StdoutLine: {'line': b'-- Installing: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/worlds/mantis.wbt\n'}
[0.046991] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/worlds/mantis copy.wbt\n'}
[0.047027] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/scripts\n'}
[0.047062] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/ament_index/resource_index/package_run_dependencies/hexapod_mantis\n'}
[0.047098] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/ament_index/resource_index/parent_prefix_path/hexapod_mantis\n'}
[0.047133] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/environment/ament_prefix_path.sh\n'}
[0.047168] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/environment/ament_prefix_path.dsv\n'}
[0.047204] (hexapod_mantis) StdoutLine: {'line': b'-- Up-to-date: /home/naomi/ROS2Dev/mantis/install/hexapod_mantis/share/hexapod_mantis/environment/path.sh\n'}
